Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.08     0.00      154     0.00     0.00  __gnu_cxx::__normal_iterator<ticpp::Base**, std::vector<ticpp::Base*, std::allocator<ticpp::Base*> > >::base() const
  0.00      0.08     0.00      154     0.00     0.00  std::reverse_iterator<__gnu_cxx::__normal_iterator<ticpp::Base**, std::vector<ticpp::Base*, std::allocator<ticpp::Base*> > > >::base() const
  0.00      0.08     0.00      152     0.00     0.00  __gnu_cxx::__normal_iterator<ticpp::Base**, std::vector<ticpp::Base*, std::allocator<ticpp::Base*> > >::__normal_iterator(ticpp::Base** const&)
  0.00      0.08     0.00      152     0.00     0.00  std::reverse_iterator<__gnu_cxx::__normal_iterator<ticpp::Base**, std::vector<ticpp::Base*, std::allocator<ticpp::Base*> > > >::reverse_iterator(__gnu_cxx::__normal_iterator<ticpp::Base**, std::vector<ticpp::Base*, std::allocator<ticpp::Base*> > >)
  0.00      0.08     0.00      151     0.00     0.00  bool std::operator!=<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*)
  0.00      0.08     0.00      148     0.00     0.00  __gnu_cxx::new_allocator<ticpp::Base*>::new_allocator(__gnu_cxx::new_allocator<ticpp::Base*> const&)
  0.00      0.08     0.00      148     0.00     0.00  std::allocator<ticpp::Base*>::allocator(std::allocator<ticpp::Base*> const&)
  0.00      0.08     0.00      148     0.00     0.00  std::allocator<ticpp::Base*>::~allocator()
  0.00      0.08     0.00      148     0.00     0.00  std::_Vector_base<ticpp::Base*, std::allocator<ticpp::Base*> >::_M_get_Tp_allocator()
  0.00      0.08     0.00      148     0.00     0.00  void std::__destroy_aux<ticpp::Base**>(ticpp::Base**, ticpp::Base**, __true_type)
  0.00      0.08     0.00      148     0.00     0.00  void std::_Destroy<ticpp::Base**>(ticpp::Base**, ticpp::Base**)
  0.00      0.08     0.00      148     0.00     0.00  void std::_Destroy<ticpp::Base**, ticpp::Base*>(ticpp::Base**, ticpp::Base**, std::allocator<ticpp::Base*>)
  0.00      0.08     0.00      104     0.00     0.00  Logger& Logger::operator<< <char const*>(char const*)
  0.00      0.08     0.00       90     0.00     0.00  ticpp::Element::GetText(bool) const
  0.00      0.08     0.00       77     0.00     0.00  bool __gnu_cxx::operator==<ticpp::Base**, std::vector<ticpp::Base*, std::allocator<ticpp::Base*> > >(__gnu_cxx::__normal_iterator<ticpp::Base**, std::vector<ticpp::Base*, std::allocator<ticpp::Base*> > > const&, __gnu_cxx::__normal_iterator<ticpp::Base**, std::vector<ticpp::Base*, std::allocator<ticpp::Base*> > > const&)
  0.00      0.08     0.00       77     0.00     0.00  std::vector<ticpp::Base*, std::allocator<ticpp::Base*> >::rend()
  0.00      0.08     0.00       77     0.00     0.00  std::vector<ticpp::Base*, std::allocator<ticpp::Base*> >::begin()
  0.00      0.08     0.00       77     0.00     0.00  bool std::operator==<__gnu_cxx::__normal_iterator<ticpp::Base**, std::vector<ticpp::Base*, std::allocator<ticpp::Base*> > > >(std::reverse_iterator<__gnu_cxx::__normal_iterator<ticpp::Base**, std::vector<ticpp::Base*, std::allocator<ticpp::Base*> > > > const&, std::reverse_iterator<__gnu_cxx::__normal_iterator<ticpp::Base**, std::vector<ticpp::Base*, std::allocator<ticpp::Base*> > > > const&)
  0.00      0.08     0.00       77     0.00     0.00  bool std::operator!=<__gnu_cxx::__normal_iterator<ticpp::Base**, std::vector<ticpp::Base*, std::allocator<ticpp::Base*> > > >(std::reverse_iterator<__gnu_cxx::__normal_iterator<ticpp::Base**, std::vector<ticpp::Base*, std::allocator<ticpp::Base*> > > > const&, std::reverse_iterator<__gnu_cxx::__normal_iterator<ticpp::Base**, std::vector<ticpp::Base*, std::allocator<ticpp::Base*> > > > const&)
  0.00      0.08     0.00       75     0.00     0.00  ticpp::Base::DeleteSpawnedWrappers()
  0.00      0.08     0.00       75     0.00     0.00  __gnu_cxx::__normal_iterator<ticpp::Base**, std::vector<ticpp::Base*, std::allocator<ticpp::Base*> > >::__normal_iterator()
  0.00      0.08     0.00       75     0.00     0.00  std::reverse_iterator<__gnu_cxx::__normal_iterator<ticpp::Base**, std::vector<ticpp::Base*, std::allocator<ticpp::Base*> > > >::reverse_iterator()
  0.00      0.08     0.00       75     0.00     0.00  std::vector<ticpp::Base*, std::allocator<ticpp::Base*> >::end()
  0.00      0.08     0.00       75     0.00     0.00  std::vector<ticpp::Base*, std::allocator<ticpp::Base*> >::clear()
  0.00      0.08     0.00       75     0.00     0.00  std::vector<ticpp::Base*, std::allocator<ticpp::Base*> >::rbegin()
  0.00      0.08     0.00       73     0.00     0.00  ticpp::Base::~Base()
  0.00      0.08     0.00       73     0.00     0.00  ticpp::Iterator<ticpp::Element>::end() const
  0.00      0.08     0.00       73     0.00     0.00  ticpp::Iterator<ticpp::Element>::operator!=(ticpp::Element*) const
  0.00      0.08     0.00       73     0.00     0.00  std::allocator<ticpp::Base*>::~allocator()
  0.00      0.08     0.00       73     0.00     0.00  std::_Vector_base<ticpp::Base*, std::allocator<ticpp::Base*> >::_Vector_impl::~_Vector_impl()
  0.00      0.08     0.00       73     0.00     0.00  std::_Vector_base<ticpp::Base*, std::allocator<ticpp::Base*> >::_M_deallocate(ticpp::Base**, unsigned int)
  0.00      0.08     0.00       73     0.00     0.00  std::_Vector_base<ticpp::Base*, std::allocator<ticpp::Base*> >::~_Vector_base()
  0.00      0.08     0.00       73     0.00     0.00  std::vector<ticpp::Base*, std::allocator<ticpp::Base*> >::~vector()
  0.00      0.08     0.00       70     0.00     0.00  __gnu_cxx::new_allocator<ticpp::Base*>::deallocate(ticpp::Base**, unsigned int)
  0.00      0.08     0.00       69     0.00     0.00  ticpp::Iterator<ticpp::Element>::operator++()
  0.00      0.08     0.00       69     0.00     0.00  void ticpp::Node::IterateNext<ticpp::Element>(std::string const&, ticpp::Element**) const
  0.00      0.08     0.00       66     0.00     0.00  std::_List_iterator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*>::_List_iterator(std::_List_node_base*)
  0.00      0.08     0.00       64     0.00     0.00  Config::addMimeType(std::string, std::string)
  0.00      0.08     0.00       60     0.00     0.00  Logger::operator<<(Logger::UTIL)
  0.00      0.08     0.00       54     0.00     0.00  __gnu_cxx::__normal_iterator<MainSocket**, std::vector<MainSocket*, std::allocator<MainSocket*> > >::__normal_iterator(MainSocket** const&)
  0.00      0.08     0.00       54     0.00     0.00  std::_List_const_iterator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*>::_List_const_iterator(std::_List_node_base const*)
  0.00      0.08     0.00       52     0.00     0.00  std::_List_iterator<Worker*>::operator++()
  0.00      0.08     0.00       51     0.00     0.00  Logger& Logger::operator<< <std::string>(std::string)
  0.00      0.08     0.00       48     0.00     0.00  std::_List_iterator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*>::operator!=(std::_List_iterator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> const&) const
  0.00      0.08     0.00       43     0.00     0.00  ticpp::Iterator<ticpp::Element>::operator*() const
  0.00      0.08     0.00       41     0.00     0.00  Init::addMimeType(ticpp::Element&)
  0.00      0.08     0.00       37     0.00     0.00  std::_Deque_iterator<KeepAliveClient, KeepAliveClient&, KeepAliveClient*>::_M_set_node(KeepAliveClient**)
  0.00      0.08     0.00       36     0.00     0.00  std::_Deque_iterator<Task*, Task*&, Task**>::_M_set_node(Task***)
  0.00      0.08     0.00       35     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> >::~new_allocator()
  0.00      0.08     0.00       34     0.00     0.00  std::list<ModuleManager::RefCounter<zAPI::IModuleInfo*>*, std::allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> >::end()
  0.00      0.08     0.00       33     0.00     0.00  __gnu_cxx::new_allocator<Vhost*>::~new_allocator()
  0.00      0.08     0.00       32     0.00     0.00  std::list<ModuleManager::RefCounter<zAPI::IModuleInfo*>*, std::allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> >::begin()
  0.00      0.08     0.00       31     0.00     0.00  Logger::getInstance()
  0.00      0.08     0.00       31     0.00     0.00  Singleton<Logger>::getInstance()
  0.00      0.08     0.00       31     0.00     0.00  __gnu_cxx::new_allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*>::new_allocator()
  0.00      0.08     0.00       31     0.00     0.00  __gnu_cxx::new_allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*>::~new_allocator()
  0.00      0.08     0.00       31     0.00     0.00  std::allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*>::~allocator()
  0.00      0.08     0.00       29     0.00     0.00  Logger::setStdOut(bool)
  0.00      0.08     0.00       27     0.00     0.00  Logger::setNextDebugLevel(Logger::LEVEL)
  0.00      0.08     0.00       27     0.00     0.00  Logger::operator<<(Logger::LEVEL)
  0.00      0.08     0.00       27     0.00     0.00  std::list<ModuleManager::RefCounter<zAPI::IModuleInfo*>*, std::allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> >::end() const
  0.00      0.08     0.00       27     0.00     0.00  std::list<ModuleManager::RefCounter<zAPI::IModuleInfo*>*, std::allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> >::begin() const
  0.00      0.08     0.00       27     0.00     0.00  std::allocator<Vhost*>::~allocator()
  0.00      0.08     0.00       26     0.00     0.00  __gnu_cxx::new_allocator<Vhost*>::new_allocator(__gnu_cxx::new_allocator<Vhost*> const&)
  0.00      0.08     0.00       26     0.00     0.00  __gnu_cxx::__normal_iterator<MainSocket**, std::vector<MainSocket*, std::allocator<MainSocket*> > >::base() const
  0.00      0.08     0.00       25     0.00     0.00  Config::setParam(std::string const&, std::string const&)
  0.00      0.08     0.00       25     0.00     0.00  __gnu_cxx::new_allocator<zAPI::IModuleInfo*>::new_allocator()
  0.00      0.08     0.00       25     0.00     0.00  __gnu_cxx::new_allocator<zAPI::IModuleInfo*>::~new_allocator()
  0.00      0.08     0.00       25     0.00     0.00  std::allocator<zAPI::IModuleInfo*>::~allocator()
  0.00      0.08     0.00       24     0.00     0.00  HttpResponse::getResponseStatusMessage(int)
  0.00      0.08     0.00       24     0.00     0.00  ErrorResponseStream::getSize() const
  0.00      0.08     0.00       24     0.00     0.00  __gnu_cxx::__normal_iterator<zAPI::IModule::Hook*, std::vector<zAPI::IModule::Hook, std::allocator<zAPI::IModule::Hook> > >::base() const
  0.00      0.08     0.00       22     0.00     0.00  __gnu_cxx::new_allocator<zAPI::ISendResponse*>::~new_allocator()
  0.00      0.08     0.00       21     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> >::new_allocator(__gnu_cxx::new_allocator<std::_List_node<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> > const&)
  0.00      0.08     0.00       21     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> >::new_allocator()
  0.00      0.08     0.00       21     0.00     0.00  std::_List_const_iterator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*>::operator!=(std::_List_const_iterator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> const&) const
  0.00      0.08     0.00       21     0.00     0.00  std::allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*>::allocator()
  0.00      0.08     0.00       21     0.00     0.00  std::allocator<std::_List_node<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> >::allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*>(std::allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> const&)
  0.00      0.08     0.00       21     0.00     0.00  std::allocator<std::_List_node<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> >::allocator(std::allocator<std::_List_node<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> > const&)
  0.00      0.08     0.00       21     0.00     0.00  std::allocator<std::_List_node<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> >::~allocator()
  0.00      0.08     0.00       21     0.00     0.00  std::_List_base<ModuleManager::RefCounter<zAPI::IModuleInfo*>*, std::allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> >::_List_impl::_List_impl(std::allocator<std::_List_node<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> > const&)
  0.00      0.08     0.00       21     0.00     0.00  std::_List_base<ModuleManager::RefCounter<zAPI::IModuleInfo*>*, std::allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> >::_M_init()
  0.00      0.08     0.00       21     0.00     0.00  std::_List_base<ModuleManager::RefCounter<zAPI::IModuleInfo*>*, std::allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> >::_List_base(std::allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> const&)
  0.00      0.08     0.00       21     0.00     0.00  std::list<ModuleManager::RefCounter<zAPI::IModuleInfo*>*, std::allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> >::list(std::allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> const&)
  0.00      0.08     0.00       21     0.00     0.00  std::vector<MainSocket*, std::allocator<MainSocket*> >::begin()
  0.00      0.08     0.00       20     0.00     0.00  __gnu_cxx::new_allocator<zAPI::ISendResponse*>::new_allocator(__gnu_cxx::new_allocator<zAPI::ISendResponse*> const&)
  0.00      0.08     0.00       20     0.00     0.00  __gnu_cxx::__normal_iterator<MainSocket**, std::vector<MainSocket*, std::allocator<MainSocket*> > >::operator*() const
  0.00      0.08     0.00       20     0.00     0.00  __gnu_cxx::__normal_iterator<Vhost**, std::vector<Vhost*, std::allocator<Vhost*> > >::base() const
  0.00      0.08     0.00       20     0.00     0.00  std::allocator<Vhost*>::allocator(std::allocator<Vhost*> const&)
  0.00      0.08     0.00       19     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<zAPI::IModuleInfo*> >::~new_allocator()
  0.00      0.08     0.00       18     0.00     0.00  ModuleManager::getSortedList(zAPI::IModule::Hook, zAPI::IModule::Event, std::list<zAPI::IModuleInfo*, std::allocator<zAPI::IModuleInfo*> >&)
  0.00      0.08     0.00       18     0.00     0.00  Mutex::Mutex()
  0.00      0.08     0.00       18     0.00     0.00  IMutex::IMutex()
  0.00      0.08     0.00       18     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<zAPI::IModuleInfo*> >::new_allocator(__gnu_cxx::new_allocator<std::_List_node<zAPI::IModuleInfo*> > const&)
  0.00      0.08     0.00       18     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<zAPI::IModuleInfo*> >::new_allocator()
  0.00      0.08     0.00       18     0.00     0.00  MainSocket::getNativeSocket() const
  0.00      0.08     0.00       18     0.00     0.00  __gnu_cxx::__normal_iterator<MainSocket**, std::vector<MainSocket*, std::allocator<MainSocket*> > >::operator+(int const&) const
  0.00      0.08     0.00       18     0.00     0.00  std::allocator<zAPI::IModuleInfo*>::allocator()
  0.00      0.08     0.00       18     0.00     0.00  std::allocator<std::_List_node<zAPI::IModuleInfo*> >::allocator<zAPI::IModuleInfo*>(std::allocator<zAPI::IModuleInfo*> const&)
  0.00      0.08     0.00       18     0.00     0.00  std::allocator<std::_List_node<zAPI::IModuleInfo*> >::allocator(std::allocator<std::_List_node<zAPI::IModuleInfo*> > const&)
  0.00      0.08     0.00       18     0.00     0.00  std::allocator<std::_List_node<zAPI::IModuleInfo*> >::~allocator()
  0.00      0.08     0.00       18     0.00     0.00  std::_List_base<zAPI::IModuleInfo*, std::allocator<zAPI::IModuleInfo*> >::_List_impl::_List_impl(std::allocator<std::_List_node<zAPI::IModuleInfo*> > const&)
  0.00      0.08     0.00       18     0.00     0.00  std::_List_base<zAPI::IModuleInfo*, std::allocator<zAPI::IModuleInfo*> >::_M_init()
  0.00      0.08     0.00       18     0.00     0.00  std::_List_base<zAPI::IModuleInfo*, std::allocator<zAPI::IModuleInfo*> >::_List_base(std::allocator<zAPI::IModuleInfo*> const&)
  0.00      0.08     0.00       18     0.00     0.00  std::list<zAPI::IModuleInfo*, std::allocator<zAPI::IModuleInfo*> >::list(std::allocator<zAPI::IModuleInfo*> const&)
  0.00      0.08     0.00       18     0.00     0.00  std::vector<MainSocket*, std::allocator<MainSocket*> >::operator[](unsigned int)
  0.00      0.08     0.00       17     0.00     0.00  std::allocator<zAPI::ISendResponse*>::~allocator()
  0.00      0.08     0.00       17     0.00     0.00  std::_List_iterator<IFile*>::_List_iterator(std::_List_node_base*)
  0.00      0.08     0.00       16     0.00     0.00  __gnu_cxx::new_allocator<Task*>::deallocate(Task**, unsigned int)
  0.00      0.08     0.00       16     0.00     0.00  __gnu_cxx::new_allocator<Task*>::allocate(unsigned int, void const*)
  0.00      0.08     0.00       16     0.00     0.00  __gnu_cxx::__normal_iterator<Vhost**, std::vector<Vhost*, std::allocator<Vhost*> > >::__normal_iterator(Vhost** const&)
  0.00      0.08     0.00       16     0.00     0.00  __gnu_cxx::new_allocator<Task*>::max_size() const
  0.00      0.08     0.00       16     0.00     0.00  std::_Deque_base<Task*, std::allocator<Task*> >::_M_allocate_node()
  0.00      0.08     0.00       16     0.00     0.00  std::_Deque_base<Task*, std::allocator<Task*> >::_M_deallocate_node(Task**)
  0.00      0.08     0.00       16     0.00     0.00  std::_Vector_base<Vhost*, std::allocator<Vhost*> >::_M_get_Tp_allocator()
  0.00      0.08     0.00       14     0.00     0.00  __gnu_cxx::new_allocator<Task*>::~new_allocator()
  0.00      0.08     0.00       14     0.00     0.00  std::_List_iterator<IFile*>::operator!=(std::_List_iterator<IFile*> const&) const
  0.00      0.08     0.00       14     0.00     0.00  std::_List_const_iterator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*>::operator==(std::_List_const_iterator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> const&) const
  0.00      0.08     0.00       14     0.00     0.00  std::allocator<zAPI::ISendResponse*>::allocator(std::allocator<zAPI::ISendResponse*> const&)
  0.00      0.08     0.00       14     0.00     0.00  std::allocator<std::_List_node<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> >::~allocator()
  0.00      0.08     0.00       14     0.00     0.00  std::_List_base<ModuleManager::RefCounter<zAPI::IModuleInfo*>*, std::allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> >::_List_impl::~_List_impl()
  0.00      0.08     0.00       14     0.00     0.00  std::_List_base<ModuleManager::RefCounter<zAPI::IModuleInfo*>*, std::allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> >::_M_clear()
  0.00      0.08     0.00       14     0.00     0.00  std::_List_base<ModuleManager::RefCounter<zAPI::IModuleInfo*>*, std::allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> >::~_List_base()
  0.00      0.08     0.00       14     0.00     0.00  std::list<ModuleManager::RefCounter<zAPI::IModuleInfo*>*, std::allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> >::~list()
  0.00      0.08     0.00       14     0.00     0.00  std::list<ModuleManager::RefCounter<zAPI::IModuleInfo*>*, std::allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> >::operator=(std::list<ModuleManager::RefCounter<zAPI::IModuleInfo*>*, std::allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> > const&)
  0.00      0.08     0.00       12     0.00     0.00  HttpResponse::clearStreams()
  0.00      0.08     0.00       12     0.00     0.00  HttpResponse::setError(ErrorResponseStream*, bool)
  0.00      0.08     0.00       12     0.00     0.01  ErrorResponseStream::setContent()
  0.00      0.08     0.00       12     0.00     0.01  ErrorResponseStream::ErrorResponseStream(int, HttpRequest*)
  0.00      0.08     0.00       12     0.00     0.00  ErrorResponseStream::~ErrorResponseStream()
  0.00      0.08     0.00       12     0.00     0.00  NetworkID::isWildcard(std::string)
  0.00      0.08     0.00       12     0.00     0.00  __gnu_cxx::new_allocator<KeepAliveClient>::allocate(unsigned int, void const*)
  0.00      0.08     0.00       12     0.00     0.00  __gnu_cxx::new_allocator<Task*>::new_allocator(__gnu_cxx::new_allocator<Task*> const&)
  0.00      0.08     0.00       12     0.00     0.00  __gnu_cxx::__normal_iterator<MainSocket* const*, std::vector<MainSocket*, std::allocator<MainSocket*> > >::__normal_iterator(MainSocket* const* const&)
  0.00      0.08     0.00       12     0.00     0.00  __gnu_cxx::__normal_iterator<zAPI::IModule::Hook*, std::vector<zAPI::IModule::Hook, std::allocator<zAPI::IModule::Hook> > >::__normal_iterator(zAPI::IModule::Hook* const&)
  0.00      0.08     0.00       12     0.00     0.00  ErrorResponseStream::getStatus() const
  0.00      0.08     0.00       12     0.00     0.00  __gnu_cxx::new_allocator<KeepAliveClient>::max_size() const
  0.00      0.08     0.00       12     0.00     0.00  std::_Deque_base<Task*, std::allocator<Task*> >::_M_get_Tp_allocator() const
  0.00      0.08     0.00       12     0.00     0.00  std::_List_iterator<Vhost*>::operator*() const
  0.00      0.08     0.00       12     0.00     0.00  std::_List_iterator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*>::operator*() const
  0.00      0.08     0.00       12     0.00     0.00  std::_Deque_base<KeepAliveClient, std::allocator<KeepAliveClient> >::_M_allocate_node()
  0.00      0.08     0.00       12     0.00     0.00  std::_Rb_tree_iterator<std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > > >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > > >*)
  0.00      0.08     0.00       12     0.00     0.00  std::deque<Task*, std::allocator<Task*> >::_M_pop_front_aux()
  0.00      0.08     0.00       12     0.00     0.00  std::deque<Task*, std::allocator<Task*> >::_M_push_back_aux(Task* const&)
  0.00      0.08     0.00       12     0.00     0.00  std::deque<Task*, std::allocator<Task*> >::_M_reserve_map_at_back(unsigned int)
  0.00      0.08     0.00       11     0.00     0.00  IThreadbase::IThreadbase()
  0.00      0.08     0.00       11     0.00     0.00  IThread::run()
  0.00      0.08     0.00       11     0.00     0.00  IThread::IThread()
  0.00      0.08     0.00       11     0.00     0.00  std::_Deque_base<KeepAliveClient, std::allocator<KeepAliveClient> >::_M_deallocate_node(KeepAliveClient*)
  0.00      0.08     0.00       11     0.00     0.00  std::_Vector_base<zAPI::ISendResponse*, std::allocator<zAPI::ISendResponse*> >::_M_get_Tp_allocator()
  0.00      0.08     0.00       10     0.00     7.92  Worker::code()
  0.00      0.08     0.00       10     0.00     0.00  Worker::create(Pool*, unsigned int)
  0.00      0.08     0.00       10     0.00     0.00  Worker::Worker(Pool*, unsigned int)
  0.00      0.08     0.00       10     0.00     0.00  __gnu_cxx::new_allocator<KeepAliveClient>::deallocate(KeepAliveClient*, unsigned int)
  0.00      0.08     0.00       10     0.00     0.00  __gnu_cxx::new_allocator<MainSocket*>::~new_allocator()
  0.00      0.08     0.00       10     0.00     0.00  __gnu_cxx::new_allocator<Task**>::new_allocator()
  0.00      0.08     0.00       10     0.00     0.00  __gnu_cxx::new_allocator<Task**>::~new_allocator()
  0.00      0.08     0.00       10     0.00     0.00  NetworkID::getPort() const
  0.00      0.08     0.00       10     0.00     0.00  __gnu_cxx::__normal_iterator<zAPI::ISendResponse**, std::vector<zAPI::ISendResponse*, std::allocator<zAPI::ISendResponse*> > >::base() const
  0.00      0.08     0.00       10     0.00     0.00  std::_List_base<ModuleManager::RefCounter<zAPI::IModuleInfo*>*, std::allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> >::_M_get_Tp_allocator() const
  0.00      0.08     0.00       10     0.00     0.00  std::_Deque_base<Task*, std::allocator<Task*> >::_M_get_map_allocator() const
  0.00      0.08     0.00       10     0.00     0.00  std::allocator<Task*>::~allocator()
  0.00      0.08     0.00       10     0.00     0.00  std::allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*>::allocator<std::_List_node<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> >(std::allocator<std::_List_node<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> > const&)
  0.00      0.08     0.00       10     0.00     0.00  std::allocator<Task**>::allocator<Task*>(std::allocator<Task*> const&)
  0.00      0.08     0.00       10     0.00     0.00  std::allocator<Task**>::~allocator()
  0.00      0.08     0.00       10     0.00     0.00  std::_List_iterator<Vhost*>::_List_iterator(std::_List_node_base*)
  0.00      0.08     0.00       10     0.00     0.00  std::list<ModuleManager::RefCounter<zAPI::IModuleInfo*>*, std::allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> >::erase(std::_List_iterator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*>, std::_List_iterator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*>)
  0.00      0.08     0.00       10     0.00     0.00  std::deque<KeepAliveClient, std::allocator<KeepAliveClient> >::_M_push_back_aux(KeepAliveClient const&)
  0.00      0.08     0.00       10     0.00     0.00  std::deque<KeepAliveClient, std::allocator<KeepAliveClient> >::_M_reserve_map_at_back(unsigned int)
  0.00      0.08     0.00        9     0.00     0.00  __gnu_cxx::new_allocator<MainSocket*>::new_allocator(__gnu_cxx::new_allocator<MainSocket*> const&)
  0.00      0.08     0.00        9     0.00     0.00  __gnu_cxx::new_allocator<IFile*>::new_allocator()
  0.00      0.08     0.00        9     0.00     0.00  __gnu_cxx::new_allocator<IFile*>::~new_allocator()
  0.00      0.08     0.00        9     0.00     0.00  std::_List_iterator<IFile*>::operator*() const
  0.00      0.08     0.00        9     0.00     0.00  std::_List_iterator<Vhost*>::operator!=(std::_List_iterator<Vhost*> const&) const
  0.00      0.08     0.00        9     0.00     0.00  std::allocator<MainSocket*>::~allocator()
  0.00      0.08     0.00        9     0.00     0.00  std::allocator<IFile*>::~allocator()
  0.00      0.08     0.00        9     0.00     0.00  std::_List_iterator<ModuleManager::RefCounter<zAPI::IModuleInfo*> >::_List_iterator(std::_List_node_base*)
  0.00      0.08     0.00        9     0.00     0.00  std::list<IFile*, std::allocator<IFile*> >::end()
  0.00      0.08     0.00        9     0.00     0.00  std::deque<KeepAliveClient, std::allocator<KeepAliveClient> >::_M_pop_front_aux()
  0.00      0.08     0.00        8     0.00     0.00  DynLib::sym(std::string const&)
  0.00      0.08     0.00        8     0.00     0.00  bool __gnu_cxx::operator!=<zAPI::IModule::Hook*, std::vector<zAPI::IModule::Hook, std::allocator<zAPI::IModule::Hook> > >(__gnu_cxx::__normal_iterator<zAPI::IModule::Hook*, std::vector<zAPI::IModule::Hook, std::allocator<zAPI::IModule::Hook> > > const&, __gnu_cxx::__normal_iterator<zAPI::IModule::Hook*, std::vector<zAPI::IModule::Hook, std::allocator<zAPI::IModule::Hook> > > const&)
  0.00      0.08     0.00        8     0.00     0.00  NetworkID::getAddress() const
  0.00      0.08     0.00        8     0.00     0.00  __gnu_cxx::__normal_iterator<MainSocket* const*, std::vector<MainSocket*, std::allocator<MainSocket*> > >::base() const
  0.00      0.08     0.00        8     0.00     0.00  std::_List_iterator<zAPI::IModuleInfo*>::operator==(std::_List_iterator<zAPI::IModuleInfo*> const&) const
  0.00      0.08     0.00        8     0.00     0.00  std::allocator<MainSocket*>::allocator(std::allocator<MainSocket*> const&)
  0.00      0.08     0.00        8     0.00     0.00  std::allocator<Task*>::allocator(std::allocator<Task*> const&)
  0.00      0.08     0.00        8     0.00     0.00  std::_Vector_base<MainSocket*, std::allocator<MainSocket*> >::_M_get_Tp_allocator()
  0.00      0.08     0.00        8     0.00     0.00  std::_Vector_base<Vhost*, std::allocator<Vhost*> >::_M_deallocate(Vhost**, unsigned int)
  0.00      0.08     0.00        8     0.00     0.00  std::_Deque_iterator<Task*, Task*&, Task**>::_Deque_iterator()
