Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      18/19          __gnu_cxx::new_allocator<std::_List_node<zAPI::IModuleInfo*> >::~new_allocator() [752]
-----------------------------------------------
                0.00    0.00      18/18          std::_List_base<zAPI::IModuleInfo*, std::allocator<zAPI::IModuleInfo*> >::_List_base(std::allocator<zAPI::IModuleInfo*> const&) [766]
[764]    0.0    0.00    0.00      18         std::_List_base<zAPI::IModuleInfo*, std::allocator<zAPI::IModuleInfo*> >::_List_impl::_List_impl(std::allocator<std::_List_node<zAPI::IModuleInfo*> > const&) [764]
                0.00    0.00      18/18          std::allocator<std::_List_node<zAPI::IModuleInfo*> >::allocator(std::allocator<std::_List_node<zAPI::IModuleInfo*> > const&) [762]
-----------------------------------------------
                0.00    0.00      18/18          std::_List_base<zAPI::IModuleInfo*, std::allocator<zAPI::IModuleInfo*> >::_List_base(std::allocator<zAPI::IModuleInfo*> const&) [766]
[765]    0.0    0.00    0.00      18         std::_List_base<zAPI::IModuleInfo*, std::allocator<zAPI::IModuleInfo*> >::_M_init() [765]
-----------------------------------------------
                0.00    0.00      18/18          std::list<zAPI::IModuleInfo*, std::allocator<zAPI::IModuleInfo*> >::list(std::allocator<zAPI::IModuleInfo*> const&) [767]
[766]    0.0    0.00    0.00      18         std::_List_base<zAPI::IModuleInfo*, std::allocator<zAPI::IModuleInfo*> >::_List_base(std::allocator<zAPI::IModuleInfo*> const&) [766]
                0.00    0.00      18/18          std::allocator<std::_List_node<zAPI::IModuleInfo*> >::allocator<zAPI::IModuleInfo*>(std::allocator<zAPI::IModuleInfo*> const&) [761]
                0.00    0.00      18/18          std::_List_base<zAPI::IModuleInfo*, std::allocator<zAPI::IModuleInfo*> >::_List_impl::_List_impl(std::allocator<std::_List_node<zAPI::IModuleInfo*> > const&) [764]
                0.00    0.00      18/18          std::allocator<std::_List_node<zAPI::IModuleInfo*> >::~allocator() [763]
                0.00    0.00      18/18          std::_List_base<zAPI::IModuleInfo*, std::allocator<zAPI::IModuleInfo*> >::_M_init() [765]
-----------------------------------------------
                0.00    0.00       1/18          ModuleManager::createModuleStuff() [1391]
                0.00    0.00      17/18          ModuleManager::makeLists(ModuleManager::ModuleStuff&) [1396]
[767]    0.0    0.00    0.00      18         std::list<zAPI::IModuleInfo*, std::allocator<zAPI::IModuleInfo*> >::list(std::allocator<zAPI::IModuleInfo*> const&) [767]
                0.00    0.00      18/18          std::_List_base<zAPI::IModuleInfo*, std::allocator<zAPI::IModuleInfo*> >::_List_base(std::allocator<zAPI::IModuleInfo*> const&) [766]
-----------------------------------------------
                0.00    0.00       2/17          Server::~Server() [1423]
                0.00    0.00      15/17          std::vector<MainSocket*, std::allocator<MainSocket*> >::operator[](unsigned int) [770]
[768]    0.0    0.00    0.00      17         __gnu_cxx::__normal_iterator<MainSocket**, std::vector<MainSocket*, std::allocator<MainSocket*> > >::operator*() const [768]
-----------------------------------------------
                0.00    0.00      17/17          std::vector<MainSocket*, std::allocator<MainSocket*> >::operator[](unsigned int) [770]
[769]    0.0    0.00    0.00      17         __gnu_cxx::__normal_iterator<MainSocket**, std::vector<MainSocket*, std::allocator<MainSocket*> > >::operator+(int const&) const [769]
                0.00    0.00      16/49          __gnu_cxx::__normal_iterator<MainSocket**, std::vector<MainSocket*, std::allocator<MainSocket*> > >::__normal_iterator(MainSocket** const&) [702]
-----------------------------------------------
                0.00    0.00      17/17          Server::run() [1421]
[770]    0.0    0.00    0.00      17         std::vector<MainSocket*, std::allocator<MainSocket*> >::operator[](unsigned int) [770]
                0.00    0.00      17/20          std::vector<MainSocket*, std::allocator<MainSocket*> >::begin() [751]
                0.00    0.00      17/17          __gnu_cxx::__normal_iterator<MainSocket**, std::vector<MainSocket*, std::allocator<MainSocket*> > >::operator+(int const&) const [769]
                0.00    0.00      15/17          __gnu_cxx::__normal_iterator<MainSocket**, std::vector<MainSocket*, std::allocator<MainSocket*> > >::operator*() const [768]
-----------------------------------------------
                0.00    0.00      16/16          std::_Deque_base<Task*, std::allocator<Task*> >::_M_allocate_node() [774]
[771]    0.0    0.00    0.00      16         __gnu_cxx::new_allocator<Task*>::allocate(unsigned int, void const*) [771]
                0.00    0.00      16/16          __gnu_cxx::new_allocator<Task*>::max_size() const [773]
-----------------------------------------------
                0.00    0.00       2/16          std::vector<Vhost*, std::allocator<Vhost*> >::begin() [1260]
                0.00    0.00       4/16          std::vector<Vhost*, std::allocator<Vhost*> >::end() [1042]
                0.00    0.00       4/16          __gnu_cxx::__normal_iterator<Vhost**, std::vector<Vhost*, std::allocator<Vhost*> > > std::__copy_normal<true, true>::copy_n<__gnu_cxx::__normal_iterator<Vhost**, std::vector<Vhost*, std::allocator<Vhost*> > >, __gnu_cxx::__normal_iterator<Vhost**, std::vector<Vhost*, std::allocator<Vhost*> > > >(__gnu_cxx::__normal_iterator<Vhost**, std::vector<Vhost*, std::allocator<Vhost*> > >, __gnu_cxx::__normal_iterator<Vhost**, std::vector<Vhost*, std::allocator<Vhost*> > >, __gnu_cxx::__normal_iterator<Vhost**, std::vector<Vhost*, std::allocator<Vhost*> > >) [1023]
                0.00    0.00       6/16          std::vector<Vhost*, std::allocator<Vhost*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Vhost**, std::vector<Vhost*, std::allocator<Vhost*> > >, Vhost* const&) [1259]
[772]    0.0    0.00    0.00      16         __gnu_cxx::__normal_iterator<Vhost**, std::vector<Vhost*, std::allocator<Vhost*> > >::__normal_iterator(Vhost** const&) [772]
-----------------------------------------------
                0.00    0.00      16/16          __gnu_cxx::new_allocator<Task*>::allocate(unsigned int, void const*) [771]
[773]    0.0    0.00    0.00      16         __gnu_cxx::new_allocator<Task*>::max_size() const [773]
-----------------------------------------------
                0.00    0.00       4/16          std::_Deque_base<Task*, std::allocator<Task*> >::_M_create_nodes(Task***, Task***) [1011]
                0.00    0.00      12/16          std::deque<Task*, std::allocator<Task*> >::_M_push_back_aux(Task* const&) [808]
[774]    0.0    0.00    0.00      16         std::_Deque_base<Task*, std::allocator<Task*> >::_M_allocate_node() [774]
                0.00    0.00      16/23536       std::__deque_buf_size(unsigned int) [149]
                0.00    0.00      16/16          __gnu_cxx::new_allocator<Task*>::allocate(unsigned int, void const*) [771]
-----------------------------------------------
                0.00    0.00       4/16          std::_Deque_base<Task*, std::allocator<Task*> >::_M_destroy_nodes(Task***, Task***) [1012]
                0.00    0.00      12/16          std::deque<Task*, std::allocator<Task*> >::_M_pop_front_aux() [807]
[775]    0.0    0.00    0.00      16         std::_Deque_base<Task*, std::allocator<Task*> >::_M_deallocate_node(Task**) [775]
                0.00    0.00      15/23536       std::__deque_buf_size(unsigned int) [149]
                0.00    0.00      15/15          __gnu_cxx::new_allocator<Task*>::deallocate(Task**, unsigned int) [777]
-----------------------------------------------
                0.00    0.00       4/16          std::vector<Vhost*, std::allocator<Vhost*> >::vector(std::vector<Vhost*, std::allocator<Vhost*> > const&) [1043]
                0.00    0.00       6/16          std::vector<Vhost*, std::allocator<Vhost*> >::~vector() [912]
                0.00    0.00       6/16          std::vector<Vhost*, std::allocator<Vhost*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Vhost**, std::vector<Vhost*, std::allocator<Vhost*> > >, Vhost* const&) [1259]
[776]    0.0    0.00    0.00      16         std::_Vector_base<Vhost*, std::allocator<Vhost*> >::_M_get_Tp_allocator() [776]
-----------------------------------------------
                0.00    0.00      15/15          std::_Deque_base<Task*, std::allocator<Task*> >::_M_deallocate_node(Task**) [775]
[777]    0.0    0.00    0.00      15         __gnu_cxx::new_allocator<Task*>::deallocate(Task**, unsigned int) [777]
-----------------------------------------------
                0.00    0.00       3/15          std::_Vector_base<zAPI::ISendResponse*, std::allocator<zAPI::ISendResponse*> >::get_allocator() const [1084]
                0.00    0.00       3/15          std::vector<zAPI::ISendResponse*, std::allocator<zAPI::ISendResponse*> >::vector(std::vector<zAPI::ISendResponse*, std::allocator<zAPI::ISendResponse*> > const&) [1102]
                0.00    0.00       3/15          std::vector<zAPI::ISendResponse*, std::allocator<zAPI::ISendResponse*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<zAPI::ISendResponse**, std::vector<zAPI::ISendResponse*, std::allocator<zAPI::ISendResponse*> > >, zAPI::ISendResponse* const&) [1609]
                0.00    0.00       6/15          std::vector<zAPI::ISendResponse*, std::allocator<zAPI::ISendResponse*> >::~vector() [913]
[778]    0.0    0.00    0.00      15         std::allocator<zAPI::ISendResponse*>::allocator(std::allocator<zAPI::ISendResponse*> const&) [778]
                0.00    0.00      15/22          __gnu_cxx::new_allocator<zAPI::ISendResponse*>::new_allocator(__gnu_cxx::new_allocator<zAPI::ISendResponse*> const&) [741]
-----------------------------------------------
                0.00    0.00      15/15          std::list<ModuleManager::RefCounter<zAPI::IModuleInfo*>*, std::allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> >::operator=(std::list<ModuleManager::RefCounter<zAPI::IModuleInfo*>*, std::allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> > const&) [748]
[779]    0.0    0.00    0.00      15         std::list<ModuleManager::RefCounter<zAPI::IModuleInfo*>*, std::allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> >::erase(std::_List_iterator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*>, std::_List_iterator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*>) [779]
                0.00    0.00      15/60          std::_List_iterator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*>::operator!=(std::_List_iterator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> const&) const [698]
-----------------------------------------------
                0.00    0.00       4/14          std::allocator<Task*>::~allocator() [991]
                0.00    0.00      10/14          std::allocator<Task*>::~allocator() [824]
[780]    0.0    0.00    0.00      14         __gnu_cxx::new_allocator<Task*>::~new_allocator() [780]
-----------------------------------------------
                0.00    0.00      14/14          Server::run() [1421]
[781]    0.0    0.00    0.00      14         MainSocket::getNativeSocket() const [781]
-----------------------------------------------
                0.00    0.00       6/14          std::_List_base<ModuleManager::RefCounter<zAPI::IModuleInfo*>*, std::allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> >::_M_clear() [745]
                0.00    0.00       8/14          std::list<ModuleManager::RefCounter<zAPI::IModuleInfo*>*, std::allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> >::_M_create_node(ModuleManager::RefCounter<zAPI::IModuleInfo*>* const&) [857]
[782]    0.0    0.00    0.00      14         std::_List_base<ModuleManager::RefCounter<zAPI::IModuleInfo*>*, std::allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> >::_M_get_Tp_allocator() const [782]
                0.00    0.00      14/14          std::allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*>::allocator<std::_List_node<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> >(std::allocator<std::_List_node<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> > const&) [783]
-----------------------------------------------
                0.00    0.00      14/14          std::_List_base<ModuleManager::RefCounter<zAPI::IModuleInfo*>*, std::allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> >::_M_get_Tp_allocator() const [782]
[783]    0.0    0.00    0.00      14         std::allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*>::allocator<std::_List_node<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> >(std::allocator<std::_List_node<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> > const&) [783]
                0.00    0.00      14/42          __gnu_cxx::new_allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*>::new_allocator() [704]
-----------------------------------------------
                0.00    0.00      12/12          HttpResponse::setError(ErrorResponseStream*, bool) [102]
[784]    0.0    0.00    0.00      12         HttpResponse::clearStreams() [784]
                0.00    0.00      12/1943        std::queue<zAPI::IResponseStream*, std::deque<zAPI::IResponseStream*, std::allocator<zAPI::IResponseStream*> > >::empty() const [328]
-----------------------------------------------
                0.00    0.00      12/12          ErrorResponseStream::ErrorResponseStream(int, HttpRequest*) [786]
[785]    0.0    0.00    0.00      12         ErrorResponseStream::setContent() [785]
                0.00    0.00      60/3261        HttpTransaction::getHeaderOption(std::string const&) const [300]
                0.00    0.00      12/961         HttpRequest::getUri() const [458]
-----------------------------------------------
                0.00    0.00      12/12          HttpGetCommand::execute(HttpRequest*, HttpResponse*) [62]
[786]    0.0    0.00    0.00      12         ErrorResponseStream::ErrorResponseStream(int, HttpRequest*) [786]
                0.00    0.00      12/956         zAPI::IResponseStream::IResponseStream() [498]
                0.00    0.00      12/24          HttpResponse::getResponseStatusMessage(int) [737]
                0.00    0.00      12/1904        std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [385]
                0.00    0.00      12/12          ErrorResponseStream::setContent() [785]
-----------------------------------------------
                0.00    0.00      12/12          Task::sendResponse() [14]
[787]    0.0    0.00    0.00      12         ErrorResponseStream::~ErrorResponseStream() [787]
                0.00    0.00      12/955         zAPI::IResponseStream::~IResponseStream() [502]
-----------------------------------------------
                0.00    0.00      12/12          NetworkID::factory(std::string, std::string) [1075]
[788]    0.0    0.00    0.00      12         NetworkID::isWildcard(std::string) [788]
                0.00    0.00      12/5036        bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [262]
-----------------------------------------------
                0.00    0.00      12/12          std::_Deque_base<KeepAliveClient, std::allocator<KeepAliveClient> >::_M_deallocate_node(KeepAliveClient*) [803]
[789]    0.0    0.00    0.00      12         __gnu_cxx::new_allocator<KeepAliveClient>::deallocate(KeepAliveClient*, unsigned int) [789]
-----------------------------------------------
                0.00    0.00       4/12          std::allocator<Task*>::allocator(std::allocator<Task*> const&) [990]
                0.00    0.00       8/12          std::allocator<Task*>::allocator(std::allocator<Task*> const&) [847]
[790]    0.0    0.00    0.00      12         __gnu_cxx::new_allocator<Task*>::new_allocator(__gnu_cxx::new_allocator<Task*> const&) [790]
-----------------------------------------------
                0.00    0.00       4/12          std::allocator<IFile*>::allocator() [992]
                0.00    0.00       8/12          std::allocator<IFile*>::allocator<std::_List_node<IFile*> >(std::allocator<std::_List_node<IFile*> > const&) [848]
[791]    0.0    0.00    0.00      12         __gnu_cxx::new_allocator<IFile*>::new_allocator() [791]
-----------------------------------------------
                0.00    0.00      12/12          std::allocator<IFile*>::~allocator() [801]
[792]    0.0    0.00    0.00      12         __gnu_cxx::new_allocator<IFile*>::~new_allocator() [792]
-----------------------------------------------
                0.00    0.00       2/12          __gnu_cxx::__normal_iterator<MainSocket* const*, std::vector<MainSocket*, std::allocator<MainSocket*> > >::operator+(int const&) const [1169]
                0.00    0.00       4/12          std::vector<MainSocket*, std::allocator<MainSocket*> >::end() const [984]
                0.00    0.00       6/12          std::vector<MainSocket*, std::allocator<MainSocket*> >::begin() const [888]
[793]    0.0    0.00    0.00      12         __gnu_cxx::__normal_iterator<MainSocket* const*, std::vector<MainSocket*, std::allocator<MainSocket*> > >::__normal_iterator(MainSocket* const* const&) [793]
-----------------------------------------------
                0.00    0.00       2/12          std::vector<zAPI::IModule::Hook, std::allocator<zAPI::IModule::Hook> >::begin() [1255]
                0.00    0.00       4/12          std::vector<zAPI::IModule::Hook, std::allocator<zAPI::IModule::Hook> >::end() [1041]
                0.00    0.00       6/12          std::vector<zAPI::IModule::Hook, std::allocator<zAPI::IModule::Hook> >::_M_insert_aux(__gnu_cxx::__normal_iterator<zAPI::IModule::Hook*, std::vector<zAPI::IModule::Hook, std::allocator<zAPI::IModule::Hook> > >, zAPI::IModule::Hook const&) [1254]
[794]    0.0    0.00    0.00      12         __gnu_cxx::__normal_iterator<zAPI::IModule::Hook*, std::vector<zAPI::IModule::Hook, std::allocator<zAPI::IModule::Hook> > >::__normal_iterator(zAPI::IModule::Hook* const&) [794]
-----------------------------------------------
                0.00    0.00      12/12          HttpResponse::setError(ErrorResponseStream*, bool) [102]
[795]    0.0    0.00    0.00      12         ErrorResponseStream::getStatus() const [795]
-----------------------------------------------
                0.00    0.00      12/12          __gnu_cxx::new_allocator<KeepAliveClient>::allocate(unsigned int, void const*) [813]
[796]    0.0    0.00    0.00      12         __gnu_cxx::new_allocator<KeepAliveClient>::max_size() const [796]
-----------------------------------------------
                0.00    0.00       2/12          std::_Deque_base<Task*, std::allocator<Task*> >::get_allocator() const [1171]
                0.00    0.00      10/12          std::_Deque_base<Task*, std::allocator<Task*> >::_M_get_map_allocator() const [823]
[797]    0.0    0.00    0.00      12         std::_Deque_base<Task*, std::allocator<Task*> >::_M_get_Tp_allocator() const [797]
-----------------------------------------------
                0.00    0.00       4/12          FileSystem::~FileSystem() [939]
                0.00    0.00       8/12          ModuleManager::scanModuleDir() [944]
[798]    0.0    0.00    0.00      12         std::_List_iterator<IFile*>::operator*() const [798]
-----------------------------------------------
                0.00    0.00       2/12          Init::~Init() [81]
                0.00    0.00       5/12          Init::addNonWildcardVhosts() [1405]
                0.00    0.00       5/12          Init::addWildcardVhosts() [1403]
[799]    0.0    0.00    0.00      12         std::_List_iterator<Vhost*>::operator*() const [799]
-----------------------------------------------
                0.00    0.00      12/12          ModuleManager::getSortedList(zAPI::IModule::Hook, zAPI::IModule::Event, std::list<zAPI::IModuleInfo*, std::allocator<zAPI::IModuleInfo*> >&) [755]
[800]    0.0    0.00    0.00      12         std::_List_iterator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*>::operator*() const [800]
-----------------------------------------------
                0.00    0.00       4/12          FileSystem::getFileList(char const*) [937]
                0.00    0.00       4/12          std::_List_base<IFile*, std::allocator<IFile*> >::_M_clear() [850]
                0.00    0.00       4/12          std::list<IFile*, std::allocator<IFile*> >::_M_create_node(IFile* const&) [1031]
[801]    0.0    0.00    0.00      12         std::allocator<IFile*>::~allocator() [801]
                0.00    0.00      12/12          __gnu_cxx::new_allocator<IFile*>::~new_allocator() [792]
-----------------------------------------------
                0.00    0.00       2/12          std::_Deque_base<KeepAliveClient, std::allocator<KeepAliveClient> >::_M_create_nodes(KeepAliveClient**, KeepAliveClient**) [1199]
                0.00    0.00      10/12          std::deque<KeepAliveClient, std::allocator<KeepAliveClient> >::_M_push_back_aux(KeepAliveClient const&) [829]
[802]    0.0    0.00    0.00      12         std::_Deque_base<KeepAliveClient, std::allocator<KeepAliveClient> >::_M_allocate_node() [802]
                0.00    0.00      12/23536       std::__deque_buf_size(unsigned int) [149]
                0.00    0.00      11/11          __gnu_cxx::new_allocator<KeepAliveClient>::allocate(unsigned int, void const*) [813]
-----------------------------------------------
                0.00    0.00       2/12          std::_Deque_base<KeepAliveClient, std::allocator<KeepAliveClient> >::_M_destroy_nodes(KeepAliveClient**, KeepAliveClient**) [1200]
                0.00    0.00      10/12          std::deque<KeepAliveClient, std::allocator<KeepAliveClient> >::_M_pop_front_aux() [828]
[803]    0.0    0.00    0.00      12         std::_Deque_base<KeepAliveClient, std::allocator<KeepAliveClient> >::_M_deallocate_node(KeepAliveClient*) [803]
                0.00    0.00      12/23536       std::__deque_buf_size(unsigned int) [149]
                0.00    0.00      12/12          __gnu_cxx::new_allocator<KeepAliveClient>::deallocate(KeepAliveClient*, unsigned int) [789]
-----------------------------------------------
                0.00    0.00       3/12          std::vector<zAPI::ISendResponse*, std::allocator<zAPI::ISendResponse*> >::vector(std::vector<zAPI::ISendResponse*, std::allocator<zAPI::ISendResponse*> > const&) [1102]
                0.00    0.00       3/12          std::vector<zAPI::ISendResponse*, std::allocator<zAPI::ISendResponse*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<zAPI::ISendResponse**, std::vector<zAPI::ISendResponse*, std::allocator<zAPI::ISendResponse*> > >, zAPI::ISendResponse* const&) [1609]
                0.00    0.00       6/12          std::vector<zAPI::ISendResponse*, std::allocator<zAPI::ISendResponse*> >::~vector() [913]
[804]    0.0    0.00    0.00      12         std::_Vector_base<zAPI::ISendResponse*, std::allocator<zAPI::ISendResponse*> >::_M_get_Tp_allocator() [804]
-----------------------------------------------
                0.00    0.00       1/12          std::_Rb_tree<NetworkID const*, std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > >, std::_Select1st<std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > > >, std::less<NetworkID const*>, std::allocator<std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > > > >::insert_unique(std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > > const&) [1613]
                0.00    0.00       2/12          std::_Rb_tree<NetworkID const*, std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > >, std::_Select1st<std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > > >, std::less<NetworkID const*>, std::allocator<std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > > > >::lower_bound(NetworkID const* const&) [1266]
                0.00    0.00       2/12          std::_Rb_tree<NetworkID const*, std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > >, std::_Select1st<std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > > >, std::less<NetworkID const*>, std::allocator<std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > > > >::_M_insert(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > > const&) [1271]
                0.00    0.00       3/12          std::_Rb_tree<NetworkID const*, std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > >, std::_Select1st<std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > > >, std::less<NetworkID const*>, std::allocator<std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > > > >::begin() [1104]
                0.00    0.00       4/12          std::_Rb_tree<NetworkID const*, std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > >, std::_Select1st<std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > > >, std::less<NetworkID const*>, std::allocator<std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > > > >::end() [1045]
[805]    0.0    0.00    0.00      12         std::_Rb_tree_iterator<std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > > >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > > >*) [805]
-----------------------------------------------
                0.00    0.00       4/12          ModuleManager::scanModuleDir() [944]
                0.00    0.00       4/12          FileSystem::~FileSystem() [939]
                0.00    0.00       4/12          std::list<IFile*, std::allocator<IFile*> >::push_back(IFile* const&) [1034]
[806]    0.0    0.00    0.00      12         std::list<IFile*, std::allocator<IFile*> >::end() [806]
                0.00    0.00      12/23          std::_List_iterator<IFile*>::_List_iterator(std::_List_node_base*) [740]
-----------------------------------------------
                0.00    0.00      12/12          std::deque<Task*, std::allocator<Task*> >::pop_front() [401]
[807]    0.0    0.00    0.00      12         std::deque<Task*, std::allocator<Task*> >::_M_pop_front_aux() [807]
                0.00    0.00      12/1641        __gnu_cxx::new_allocator<Task*>::destroy(Task**) [404]
                0.00    0.00      12/16          std::_Deque_base<Task*, std::allocator<Task*> >::_M_deallocate_node(Task**) [775]
                0.00    0.00      12/36          std::_Deque_iterator<Task*, Task*&, Task**>::_M_set_node(Task***) [712]
-----------------------------------------------
                0.00    0.00      12/12          std::deque<Task*, std::allocator<Task*> >::push_back(Task* const&) [405]
[808]    0.0    0.00    0.00      12         std::deque<Task*, std::allocator<Task*> >::_M_push_back_aux(Task* const&) [808]
                0.00    0.00      12/12          std::deque<Task*, std::allocator<Task*> >::_M_reserve_map_at_back(unsigned int) [809]
                0.00    0.00      12/16          std::_Deque_base<Task*, std::allocator<Task*> >::_M_allocate_node() [774]
                0.00    0.00      12/1642        __gnu_cxx::new_allocator<Task*>::construct(Task**, Task* const&) [403]
                0.00    0.00      12/36          std::_Deque_iterator<Task*, Task*&, Task**>::_M_set_node(Task***) [712]
-----------------------------------------------
                0.00    0.00      12/12          std::deque<Task*, std::allocator<Task*> >::_M_push_back_aux(Task* const&) [808]
[809]    0.0    0.00    0.00      12         std::deque<Task*, std::allocator<Task*> >::_M_reserve_map_at_back(unsigned int) [809]
                0.00    0.00       2/2           std::deque<Task*, std::allocator<Task*> >::_M_reallocate_map(unsigned int, bool) [1243]
-----------------------------------------------
                0.00    0.00      11/11          IThread::IThread() [812]
[810]    0.0    0.00    0.00      11         IThreadbase::IThreadbase() [810]
-----------------------------------------------
                0.00    0.00       1/11          Pool::Manager::create(Pool*) [1408]
                0.00    0.00      10/11          Worker::create(Pool*, unsigned int) [816]
[811]    0.0    0.00    0.00      11         IThread::run() [811]
-----------------------------------------------
                0.00    0.00       1/11          Pool::Manager::Manager(Pool*) [1409]
                0.00    0.00      10/11          Worker::Worker(Pool*, unsigned int) [817]
[812]    0.0    0.00    0.00      11         IThread::IThread() [812]
                0.00    0.00      11/11          IThreadbase::IThreadbase() [810]
                0.00    0.00      11/18          Mutex::Mutex() [756]
-----------------------------------------------
                0.00    0.00      11/11          std::_Deque_base<KeepAliveClient, std::allocator<KeepAliveClient> >::_M_allocate_node() [802]
[813]    0.0    0.00    0.00      11         __gnu_cxx::new_allocator<KeepAliveClient>::allocate(unsigned int, void const*) [813]
                0.00    0.00      12/12          __gnu_cxx::new_allocator<KeepAliveClient>::max_size() const [796]
-----------------------------------------------
                0.00    0.00       4/11          std::list<ModuleManager::RefCounter<zAPI::IModuleInfo*>, std::allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*> > >::begin() [1030]
                0.00    0.00       7/11          std::list<ModuleManager::RefCounter<zAPI::IModuleInfo*>, std::allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*> > >::end() [870]
[814]    0.0    0.00    0.00      11         std::_List_iterator<ModuleManager::RefCounter<zAPI::IModuleInfo*> >::_List_iterator(std::_List_node_base*) [814]
-----------------------------------------------
                0.00    0.00       4/11          FileSystem::~FileSystem() [939]
                0.00    0.00       7/11          ModuleManager::scanModuleDir() [944]
[815]    0.0    0.00    0.00      11         std::list<IFile*, std::allocator<IFile*> >::begin() [815]
                0.00    0.00      11/23          std::_List_iterator<IFile*>::_List_iterator(std::_List_node_base*) [740]
-----------------------------------------------
                0.00    0.00      10/10          Pool::init() [1406]
[816]    0.0    0.00    0.00      10         Worker::create(Pool*, unsigned int) [816]
                0.00    0.00      10/10          Worker::Worker(Pool*, unsigned int) [817]
                0.00    0.00      10/11          IThread::run() [811]
-----------------------------------------------
                0.00    0.00      10/10          Worker::create(Pool*, unsigned int) [816]
[817]    0.0    0.00    0.00      10         Worker::Worker(Pool*, unsigned int) [817]
                0.00    0.00      10/11          IThread::IThread() [812]
-----------------------------------------------
                0.00    0.00       1/10          std::allocator<MainSocket*>::~allocator() [1502]
                0.00    0.00       9/10          std::allocator<MainSocket*>::~allocator() [834]
[818]    0.0    0.00    0.00      10         __gnu_cxx::new_allocator<MainSocket*>::~new_allocator() [818]
-----------------------------------------------
                0.00    0.00      10/10          std::allocator<Task**>::allocator<Task*>(std::allocator<Task*> const&) [825]
[819]    0.0    0.00    0.00      10         __gnu_cxx::new_allocator<Task**>::new_allocator() [819]
-----------------------------------------------
                0.00    0.00      10/10          std::allocator<Task**>::~allocator() [826]
[820]    0.0    0.00    0.00      10         __gnu_cxx::new_allocator<Task**>::~new_allocator() [820]
-----------------------------------------------
                0.00    0.00       1/10          Init::addWildcardVhosts() [1403]
                0.00    0.00       2/10          Init::addNonWildcardVhosts() [1405]
                0.00    0.00       2/10          MainSocket::accept() [1381]
                0.00    0.00       2/10          MainSocket::bind(NetworkID const*) const [1157]
